cod_uf,UF,ano,ordem,cod_causa,quantidade,descricao
52,Goiás,2014,9,V09,145,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2014,10,W01,133,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
52,Goiás,2015,1,X95,2085,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2015,2,X99,543,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2015,3,V89,370,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2015,4,X70,296,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2015,5,W18,266,Outras quedas no mesmo nível
52,Goiás,2015,6,V49,170,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2015,7,V23,159,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2015,8,V48,145,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
52,Goiás,2015,9,W01,131,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
52,Goiás,2015,10,V29,131,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2016,1,X95,2061,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2016,2,X99,547,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2016,3,X70,341,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2016,4,W18,311,Outras quedas no mesmo nível
52,Goiás,2016,5,V89,286,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2016,6,V23,182,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2016,7,W01,145,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
52,Goiás,2016,8,Y00,142,Agressão por meio de um objeto contundente
52,Goiás,2016,9,V48,132,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
52,Goiás,2016,10,V49,126,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2017,1,X95,2007,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2017,2,X99,476,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2017,3,W18,420,Outras quedas no mesmo nível
52,Goiás,2017,4,X70,354,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2017,5,V89,215,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2017,6,V23,177,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2017,7,Y00,137,Agressão por meio de um objeto contundente
52,Goiás,2017,8,V48,137,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
52,Goiás,2017,9,V49,122,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2017,10,V09,117,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2018,1,X95,1844,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2018,2,W18,506,Outras quedas no mesmo nível
52,Goiás,2018,3,X99,476,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2018,4,X70,339,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2018,5,V89,152,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2018,6,V23,148,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2018,7,V29,134,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2018,8,V09,123,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2018,9,V48,117,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
52,Goiás,2018,10,V24,99,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
53,Distrito Federal,2008,1,X95,615,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2008,2,V09,208,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2008,3,W19,160,Queda sem especificação
53,Distrito Federal,2008,4,X99,149,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2008,5,V43,57,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2008,6,V23,56,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2008,7,X70,55,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2008,8,Y00,55,Agressão por meio de um objeto contundente
53,Distrito Federal,2008,9,V48,54,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2008,10,Y04,42,Agressão por meio de força corporal
53,Distrito Federal,2009,1,X95,742,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2009,2,V09,166,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2009,3,X99,157,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2009,4,W19,115,Queda sem especificação
53,Distrito Federal,2009,5,W18,76,Outras quedas no mesmo nível
53,Distrito Federal,2009,6,V48,73,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2009,7,X70,61,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2009,8,V43,60,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2009,9,V23,45,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2009,10,Y00,43,Agressão por meio de um objeto contundente
53,Distrito Federal,2010,1,X93,451,Agressão por meio de disparo de arma de fogo de mão
53,Distrito Federal,2010,2,W18,232,Outras quedas no mesmo nível
53,Distrito Federal,2010,3,V09,220,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2010,4,X95,178,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2010,5,X99,123,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2010,6,V48,76,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2010,7,X70,70,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2010,8,Y00,64,Agressão por meio de um objeto contundente
53,Distrito Federal,2010,9,V23,63,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2010,10,V43,54,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2011,1,X93,710,Agressão por meio de disparo de arma de fogo de mão
53,Distrito Federal,2011,2,W18,194,Outras quedas no mesmo nível
53,Distrito Federal,2011,3,V09,187,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2011,4,X99,152,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2011,5,V43,79,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2011,6,V48,73,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2011,7,X70,56,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2011,8,V23,53,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2011,9,Y04,51,Agressão por meio de força corporal
53,Distrito Federal,2011,10,V49,45,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2012,1,X93,395,Agressão por meio de disparo de arma de fogo de mão
53,Distrito Federal,2012,2,X95,391,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2012,3,W18,168,Outras quedas no mesmo nível
53,Distrito Federal,2012,4,X99,149,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2012,5,V09,89,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2012,6,V48,75,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2012,7,X70,70,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2012,8,V43,51,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2012,9,V23,41,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2012,10,V49,40,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2013,1,X95,649,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2013,2,X99,176,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2013,3,W18,173,Outras quedas no mesmo nível
53,Distrito Federal,2013,4,V03,74,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2013,5,X70,66,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2013,6,V23,53,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2013,7,V48,51,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2013,8,V09,46,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2013,9,V43,44,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2013,10,V04,37,Pedestre traumatizado em colisão com um veículo de transporte pesado ou com um ônibus
53,Distrito Federal,2014,1,X95,705,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2014,2,W18,175,Outras quedas no mesmo nível
53,Distrito Federal,2014,3,X99,146,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2014,4,V03,90,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2014,5,X70,84,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2014,6,V43,72,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2014,7,V23,51,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2014,8,V09,50,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2014,9,Y04,48,Agressão por meio de força corporal
53,Distrito Federal,2014,10,V48,42,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2015,1,X95,535,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2015,2,X99,168,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2015,3,W18,159,Outras quedas no mesmo nível
53,Distrito Federal,2015,4,V03,75,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2015,5,X70,74,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2015,6,V23,56,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2015,7,Y04,40,Agressão por meio de força corporal
53,Distrito Federal,2015,8,V43,36,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2015,9,Y00,34,Agressão por meio de um objeto contundente
53,Distrito Federal,2015,10,V09,29,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
53,Distrito Federal,2016,1,X95,540,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2016,2,W18,198,Outras quedas no mesmo nível
53,Distrito Federal,2016,3,X99,151,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2016,4,X70,84,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2016,5,V03,78,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2016,6,V23,54,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2016,7,Y00,47,Agressão por meio de um objeto contundente
53,Distrito Federal,2016,8,V43,42,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2016,9,V48,42,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
53,Distrito Federal,2016,10,Y04,37,Agressão por meio de força corporal
53,Distrito Federal,2017,1,X95,404,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
53,Distrito Federal,2017,2,W18,236,Outras quedas no mesmo nível
53,Distrito Federal,2017,3,X99,133,Agressão por meio de objeto cortante ou penetrante
53,Distrito Federal,2017,4,X70,113,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
53,Distrito Federal,2017,5,V03,56,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2017,6,Y00,40,Agressão por meio de um objeto contundente
53,Distrito Federal,2017,7,V23,39,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2017,8,V43,35,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
53,Distrito Federal,2017,9,V48,24,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
